method,repeat,image_index,path,decode_ms,preprocess_ms,h2d_ms,model_score_ms,stage_sum_ms,score
global,3,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,15.060900012031198,3.827400039881468,0.41699991561472416,9.069400024600327,28.374699992127717,12.646900177001953
global,3,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,14.948700089007616,3.9812999311834574,0.5432000616565347,9.052100009284914,28.52530009113252,13.780007362365723
global,3,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,14.487100066617131,3.763799904845655,0.5519000114873052,9.105999954044819,27.90879993699491,10.758852005004883
global,3,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,14.720299979671836,3.8222000002861023,0.5448999581858516,9.027200052514672,28.114599990658462,14.978758811950684
global,3,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,14.712999924086034,3.6652000853791833,0.5443999543786049,9.055300033651292,27.977899997495115,11.607462882995605
global,3,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,15.165999997407198,3.904600045643747,0.5908000748604536,9.34290001168847,29.00430012959987,14.590176582336426
global,3,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,14.81009996496141,3.7882999749854207,0.39760000072419643,12.953000026755035,31.94899996742606,11.32228946685791
global,3,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,14.627099968492985,3.8300000596791506,0.511299935169518,12.583700008690357,31.55209997203201,6.655354022979736
global,3,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,14.871700084768236,3.887399914674461,0.4564999835565686,12.127600028179586,31.34320001117885,11.904014587402344
global,3,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,14.822500059381127,3.854400012642145,0.5223000189289451,12.329500052146614,31.52870014309883,9.378033638000488
global,3,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,14.944600057788193,4.068200010806322,0.3839000128209591,10.597000014968216,29.99370009638369,12.31865406036377
global,3,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,15.046700020320714,4.010700038634241,0.5398000357672572,12.309500016272068,31.90670011099428,6.62711238861084
global,3,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,15.05599997472018,4.130500019527972,0.5322999786585569,10.596900014206767,30.315699987113476,4.945805072784424
global,3,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,15.859000035561621,3.8403000216931105,0.5529000191017985,13.088800013065338,33.34100008942187,12.403043746948242
global,4,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,17.662699916400015,4.528900026343763,0.45950000640004873,13.504600035957992,36.15569998510182,4.017112731933594
global,4,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,17.063000006601214,4.821700043976307,0.4805999342352152,10.277500026859343,32.64280001167208,3.364304780960083
global,4,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,15.722400043159723,4.597100079990923,0.3757000667974353,11.87209994532168,32.56730013526976,4.05500602722168
global,4,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,14.513200032524765,4.086700035259128,0.4347999347373843,10.139200021512806,29.173900024034083,4.034145355224609
global,4,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,14.754100004211068,3.974399995058775,0.3856000257655978,10.849600075744092,29.963700100779533,3.6270010471343994
global,4,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,14.8889000993222,3.852599998936057,0.5700000328943133,14.317200053483248,33.62870018463582,3.418855667114258
global,4,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,14.967600000090897,3.974099992774427,0.39139995351433754,11.990599916316569,31.32369986269623,7.6024603843688965
global,4,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,14.989000046625733,4.234699998050928,0.3565000370144844,10.335500002838671,29.915700084529817,3.72442626953125
global,4,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,28.01109990105033,3.972100093960762,0.5370000144466758,10.801400057971478,43.321600067429245,4.842831134796143
global,4,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,16.944099916145205,4.645999986678362,0.3882999299094081,10.266400058753788,32.244799891486764,3.3345985412597656
global,4,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,17.19819998834282,4.510800004936755,0.5898000672459602,13.279899954795837,35.578700015321374,4.065393924713135
global,4,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,15.334800002165139,3.8528000004589558,0.5613999674096704,11.94930006749928,31.698300037533045,3.515097141265869
global,4,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,14.78950004093349,3.9658999303355813,0.39009994361549616,10.305000003427267,29.450499918311834,3.549840211868286
global,4,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,14.612000086344779,3.905799938365817,0.5362000083550811,10.607799980789423,29.6618000138551,3.006922483444214
global,4,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,14.695199904963374,3.849900094792247,0.41930004954338074,12.354000005871058,31.31840005517006,3.5685219764709473
global,4,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,14.649000018835068,3.940699971280992,0.5403999239206314,10.342100053094327,29.47219996713102,4.474905490875244
global,4,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,14.645299990661442,3.903200034983456,0.5523000145331025,11.820599902421236,30.921399942599237,3.876322031021118
global,4,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,14.560800045728683,3.829000052064657,0.5913999630138278,8.816600078716874,27.797800139524043,3.6931345462799072
global,4,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,14.61009995546192,3.7893999833613634,0.5745000671595335,8.85119999293238,27.825199998915195,4.722543239593506
global,4,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,14.27080004941672,3.9451998891308904,0.58230001013726,8.860299945808947,27.65859989449382,4.36047887802124
global,4,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,14.511700021103024,3.8209999911487103,0.546199968084693,8.842000039294362,27.72090001963079,10.83604907989502
global,4,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,14.670800068415701,3.725699963979423,0.5338001064956188,8.818599977530539,27.748900116421282,10.990410804748535
global,4,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,14.507699990645051,4.381999955512583,0.5873000482097268,8.958399994298816,28.435399988666177,13.593603134155273
global,4,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,14.475100091658533,4.156000097282231,0.5652999971061945,8.907699957489967,28.104100143536925,14.632071495056152
global,4,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,14.569099992513657,4.134700051508844,0.5392000311985612,10.65119996201247,29.89420003723353,7.8201904296875
global,4,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,14.754500007256866,3.9280999917536974,0.4124999977648258,12.29750004131347,31.392600038088858,5.357263565063477
global,4,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,14.615799998864532,4.032400087453425,0.6262999959290028,10.336500010453165,29.611000092700124,11.094615936279297
global,4,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,14.14340001065284,4.032700089737773,0.40479993913322687,11.770799988880754,30.351700028404593,12.122003555297852
global,4,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,14.307499979622662,3.76330001745373,0.6154999136924744,11.55080005992204,30.237099970690906,12.101670265197754
global,4,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,15.07379999384284,4.305399954319,0.3793999785557389,11.27050002105534,31.02909994777292,6.9920148849487305
global,4,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,16.640699934214354,4.776000045239925,0.5317999748513103,10.47189999371767,32.42039994802326,9.243768692016602
global,4,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,15.627500019036233,4.128400003537536,0.3847000189125538,12.349999975413084,32.49060001689941,7.065303325653076
global,4,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,16.669900040142238,4.641199950128794,0.38109999150037766,11.956000002101064,33.64819998387247,8.313076972961426
global,4,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,14.523899997584522,4.050399991683662,0.45819999650120735,10.425499989651144,29.457999975420535,12.109009742736816
global,4,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,15.26070002000779,3.9247999666258693,0.37919997703284025,11.19629992172122,30.76099988538772,7.605071544647217
global,4,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,16.970700002275407,4.831199999898672,0.5128000630065799,10.609999997541308,32.92470006272197,8.567587852478027
global,4,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,16.91679994110018,4.552399972453713,0.5624999757856131,10.224699974060059,32.256399863399565,12.617390632629395
global,4,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,17.3066999996081,4.516300046816468,0.55720005184412,14.174900017678738,36.555100115947425,11.072625160217285
global,4,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,16.759400023147464,4.56919998396188,0.45579997822642326,12.238500057719648,34.022900043055415,13.511702537536621
global,4,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,16.126699978485703,4.536600084975362,0.5379000212997198,13.344999984838068,34.546200069598854,11.760763168334961
global,4,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,17.261800006963313,5.095600034110248,0.501600094139576,10.21410000976175,33.07310014497489,4.970335006713867
global,4,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,14.885400072671473,4.166599945165217,0.523399910889566,11.011399910785258,30.586799839511514,5.71414041519165
global,4,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,15.117399976588786,3.9290999993681908,0.5397000350058079,13.109100051224232,32.695300062187016,7.03446626663208
global,4,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,14.871500083245337,4.050199990160763,0.5275000585243106,11.753299972042441,31.202500103972852,10.017213821411133
global,4,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,15.085199964232743,4.636400029994547,0.3792999777942896,10.32990007661283,30.43080004863441,9.319270133972168
global,4,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,14.932200079783797,3.9017999079078436,0.5556000396609306,11.464399984106421,30.854000011458993,8.747061729431152
global,4,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,21.133300033397973,3.878000075928867,0.5837999051436782,13.121400028467178,38.716500042937696,8.606796264648438
global,4,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,17.27109996136278,4.496100009419024,0.6359999533742666,10.203100042417645,32.606299966573715,4.218527793884277
global,4,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,17.464800039306283,4.425899940542877,0.39219995960593224,13.611300033517182,35.894199972972274,8.423806190490723
global,4,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,14.744900050573051,3.8885000394657254,0.546199968084693,8.793700020760298,27.973300078883767,5.443727970123291
global,4,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,14.748299960047007,3.690200042910874,0.3912999527528882,8.792900014668703,27.622699970379472,7.249807357788086
global,4,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,14.859499991871417,3.911699983291328,0.5688000237569213,8.758299984037876,28.098299982957542,5.453526496887207
global,4,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,14.570300001651049,3.819099976681173,0.5540999118238688,8.749099913984537,27.692599804140627,10.358549118041992
global,4,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,14.639099943451583,3.8128000451251864,0.5576999392360449,8.91950004734099,27.929099975153804,5.407528877258301
global,4,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,15.660099918022752,3.9553999667987227,0.46600005589425564,8.805799996480346,28.887299937196076,5.1480865478515625
global,4,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,14.767100103199482,3.7377000553533435,0.4018999170511961,10.811499902047217,29.71819997765124,6.72030782699585
global,4,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,14.716499950736761,4.292999976314604,0.5143000744283199,10.253499960526824,29.77729996200651,5.688438415527344
global,4,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,17.408200073987246,4.454299923963845,0.4278999986127019,11.141099967062473,33.431499963626266,6.591012001037598
global,4,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,17.33309996780008,4.529700032435358,0.5541000282391906,13.881799997761846,36.298700026236475,7.8438873291015625
global,4,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,15.683099976740777,3.815600066445768,0.5764000816270709,14.08989995252341,34.16500007733703,7.604406356811523
global,4,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,15.385199920274317,3.9440999971702695,0.5737000610679388,12.477500014938414,32.38049999345094,5.945611000061035
global,4,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,14.666300034150481,4.104099934920669,0.3701000241562724,10.121700004674494,29.262199997901917,5.120784759521484
global,4,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,16.759600024670362,4.518299945630133,0.600599916651845,12.232700013555586,34.11119990050793,11.47176456451416
global,4,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,14.831500011496246,3.8817001041024923,0.367300002835691,10.449199937283993,29.529700055718422,7.6522979736328125
global,4,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,14.858699985779822,3.8988000014796853,0.5610999651253223,12.092299992218614,31.410899944603443,7.044689178466797
global,4,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,16.303300042636693,4.002800094895065,0.404300051741302,11.458099936135113,32.16850012540817,4.6928019523620605
global,4,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,14.987600035965443,3.8883000379428267,0.5073000211268663,11.120600043796003,30.50380013883114,5.177973747253418
global,4,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,17.13200006633997,3.9806999266147614,0.42239995673298836,12.219800031743944,33.75489998143166,13.80826187133789
global,4,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,15.02220006659627,4.32479998562485,0.3720000386238098,10.346599970944226,30.065600061789155,13.871114730834961
global,4,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,15.17920009791851,4.043499939143658,0.548599986359477,12.176100048236549,31.947400071658194,12.646900177001953
global,4,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,14.660999993793666,4.038300015963614,0.39009994361549616,9.975500055588782,29.06490000896156,13.780007362365723
global,4,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,14.747199951671064,3.90110001899302,0.5244000349193811,10.846199933439493,30.01889993902296,10.758852005004883
global,4,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,14.578500064089894,3.7712999619543552,0.574599951505661,13.033999945037067,31.958399922586977,14.978758811950684
global,4,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,14.600199996493757,3.911699983291328,0.5581999430432916,10.322599904611707,29.392699827440083,11.607462882995605
global,4,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,17.23689993377775,4.6953000128269196,0.36910001654177904,10.112700052559376,32.414000015705824,14.590176582336426
global,4,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,17.140200012363493,4.525199998170137,0.5672000115737319,13.134900014847517,35.36750003695488,11.32228946685791
global,4,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,17.268699943087995,4.507799982093275,0.46630005817860365,11.071200016885996,33.31400000024587,6.655354022979736
global,4,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,17.16739998664707,4.5319999335333705,0.40909997187554836,13.800799963064492,35.90929985512048,11.904014587402344
global,4,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,15.957699972204864,4.022900015115738,0.5308999679982662,11.94029999896884,32.45179995428771,9.378033638000488
global,4,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,14.919899986125529,3.8241000147536397,0.569900032132864,10.186599916778505,29.500499949790537,12.31865406036377
global,4,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,14.590499922633171,4.490000079385936,0.5546000320464373,9.620800032280385,29.25590006634593,6.62711238861084
global,4,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,16.80760004092008,4.395299940370023,0.6022999295964837,8.728499989956617,30.533699900843203,4.945805072784424
global,4,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,14.631800004281104,3.7111000856384635,0.5303999641910195,8.684200001880527,27.557500055991113,12.403043746948242
patch_layer3,0,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,17.036100034601986,4.587700008414686,0.4062999505549669,3.820599988102913,25.850699981674552,2.677069664001465
patch_layer3,0,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,16.836400027386844,4.482700023800135,0.5622999742627144,4.0574000449851155,25.93880007043481,2.681241512298584
patch_layer3,0,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,14.527700026519597,4.084100015461445,0.40259992238134146,3.7299999967217445,22.744399961084127,2.7068004608154297
patch_layer3,0,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,14.547700062394142,4.003100097179413,0.534399994648993,4.205800010822713,23.29100016504526,2.739800453186035
patch_layer3,0,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,14.44569998420775,3.898700000718236,0.5052000051364303,3.8317000726237893,22.681300062686205,2.696136713027954
patch_layer3,0,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,14.605300035327673,3.9149000076577067,0.5543999141082168,3.9975999388843775,23.072199895977974,2.7214555740356445
patch_layer3,0,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,17.514600069262087,3.7692999467253685,0.6929000373929739,3.9618000155314803,25.93860006891191,2.7815847396850586
patch_layer3,0,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,15.650799963623285,4.215800086967647,0.6787000456824899,4.264299990609288,24.80960008688271,2.7815937995910645
patch_layer3,0,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,14.769200002774596,3.9355000481009483,0.5815000040456653,4.6675000339746475,23.953700088895857,2.761549472808838
patch_layer3,0,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,14.889500103890896,4.03310009278357,0.3858000272884965,4.231599974445999,23.54000019840896,2.7066855430603027
patch_layer3,0,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,14.805999933741987,3.860300057567656,0.37640007212758064,5.727999960072339,24.770700023509562,2.8605611324310303
patch_layer3,0,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,14.422400039620697,4.134299932047725,0.4152000183239579,6.11299998126924,25.08489997126162,2.6874186992645264
patch_layer3,0,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,14.465500018559396,3.8813999854028225,0.4585999995470047,4.543400020338595,23.34890002384782,2.7570858001708984
patch_layer3,0,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,14.729199931025505,3.9690000703558326,0.5735999438911676,5.0215000519528985,24.293299997225404,2.7480804920196533
patch_layer3,0,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,15.86339995265007,4.670500056818128,0.3839000128209591,3.9941000286489725,24.91190005093813,2.782339096069336
patch_layer3,0,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,14.709900016896427,3.9843000704422593,0.4094999749213457,5.508900037966669,24.6126001002267,2.729416608810425
patch_layer3,0,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,14.666000031866133,4.006000002846122,0.40490005630999804,3.946600016206503,23.023500107228756,2.753269672393799
patch_layer3,0,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,14.39400005619973,3.9942999137565494,0.568700022995472,4.987400025129318,23.94440001808107,2.7911739349365234
patch_layer3,0,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,14.554699999280274,3.8708000211045146,0.5735999438911676,5.691700032912195,24.69079999718815,2.712047815322876
patch_layer3,0,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,14.502099948003888,3.952499944716692,0.3651999868452549,5.135299987159669,23.955099866725504,2.826977014541626
patch_layer3,0,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,15.976900001987815,4.60309989284724,0.5372000159695745,4.023400018922985,25.140599929727614,4.441296100616455
patch_layer3,0,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,17.28750008624047,4.64629998896271,0.5889999447390437,4.074599943123758,26.597399963065982,4.986383438110352
patch_layer3,0,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,23.301500012166798,4.525399999693036,0.42040005791932344,6.0943999560549855,34.34170002583414,4.023044109344482
patch_layer3,0,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,16.584300086833537,4.544700030237436,0.5725999362766743,7.485700072720647,29.187300126068294,4.895201683044434
patch_layer3,0,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,17.366399988532066,4.701299942098558,0.39489998016506433,4.046599962748587,26.509199873544276,5.2673845291137695
patch_layer3,0,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,14.647600008174777,3.9715999737381935,0.5430999444797635,5.435700062662363,24.597999989055097,4.60845422744751
patch_layer3,0,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,14.705099980346859,4.037600010633469,0.5740999476984143,3.9869999745860696,23.30379991326481,5.1306610107421875
patch_layer3,0,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,14.61610000114888,3.8959000958129764,0.5234000273048878,5.682400078512728,24.717800202779472,3.9215714931488037
patch_layer3,0,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,21.002699970267713,3.92319995444268,0.7600999670103192,4.7926000552251935,30.478599946945906,5.3515305519104
patch_layer3,0,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,15.930900000967085,4.587500006891787,0.5860000383108854,7.559500052593648,28.663900098763406,4.56941556930542
patch_layer3,0,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,16.870200051926076,4.689499968662858,0.41880004573613405,3.960999893024564,25.939499959349632,4.809571743011475
patch_layer3,0,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,16.991499927826226,4.513900028541684,0.41800003964453936,5.81690005492419,27.74030005093664,4.734048843383789
patch_layer3,0,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,17.15229998808354,4.515099921263754,0.47889992129057646,5.435300059616566,27.581599890254438,4.992428302764893
patch_layer3,0,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,16.920699970796704,4.50089992955327,0.4257999826222658,6.696199998259544,28.543599881231785,4.03297233581543
patch_layer3,0,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,17.187600024044514,4.5443999115377665,0.42180006857961416,3.9901999989524484,26.144000003114343,5.050409317016602
patch_layer3,0,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,17.187600024044514,4.517399938777089,0.5411999300122261,6.6874000476673245,28.933599940501153,5.041504383087158
patch_layer3,0,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,16.402299981564283,4.4998000375926495,0.4284000024199486,4.917200072668493,26.247700094245374,4.210007667541504
patch_layer3,0,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,17.12119998410344,4.501400049775839,0.5373000167310238,6.383900064975023,28.543800115585327,4.592291355133057
patch_layer3,0,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,17.317600082606077,3.8591999327763915,0.4621000261977315,5.01830002758652,26.65720006916672,4.5799970626831055
patch_layer3,0,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,14.689600095152855,3.9306998951360583,0.5542000290006399,4.17970004491508,23.354200064204633,4.464104175567627
patch_layer3,0,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,14.837699942290783,3.679799963720143,0.5308999679982662,4.007299896329641,23.055699770338833,3.8667726516723633
patch_layer3,0,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,14.882399933412671,3.7746999878436327,0.5376000190153718,3.9223000640049577,23.117000004276633,5.003524303436279
patch_layer3,0,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,17.167799989692867,4.391300026327372,0.4105000989511609,4.020299995318055,25.989900110289454,4.251944065093994
patch_layer3,0,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,17.29640003759414,4.40330000128597,0.5682000191882253,4.449500003829598,26.717400061897933,4.884119510650635
patch_layer3,0,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,16.642100061289966,3.9116000989452004,0.4672000650316477,4.9313000636175275,25.95220028888434,5.898160457611084
patch_layer3,0,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,15.756599954329431,4.197700065560639,0.6487999344244599,4.712400026619434,25.315499980933964,4.653103828430176
patch_layer3,0,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,21.48350002244115,4.221600014716387,0.615099910646677,5.741600063629448,32.06180001143366,4.667858123779297
patch_layer3,0,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,15.110899927094579,4.2764999670907855,0.5539000267162919,6.627799943089485,26.56909986399114,3.7877302169799805
patch_layer3,0,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,14.981799991801381,4.189800005406141,0.5305999657139182,4.605800029821694,24.307999992743134,3.8025617599487305
patch_layer3,0,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,16.624399926513433,3.775699995458126,0.5299999611452222,6.285100011155009,27.21519989427179,4.703930854797363
patch_layer3,0,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,15.431600040756166,3.982999944128096,0.5330999847501516,6.605500006116927,26.55319997575134,4.854950428009033
patch_layer3,0,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,14.89579991903156,3.9157000137493014,0.4189999308437109,6.4622999634593725,25.692799827083945,4.319806098937988
patch_layer3,0,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,16.350100049749017,4.420200013555586,0.4192000487819314,6.567699951119721,27.757200063206255,4.648650169372559
patch_layer3,0,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,14.991300064139068,4.152599954977632,0.5475999787449837,6.659700069576502,26.351200067438185,4.230384349822998
patch_layer3,0,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,17.188800033181906,4.657299956306815,0.5218000151216984,6.590600009076297,28.958500013686717,4.0090460777282715
patch_layer3,0,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,21.727400016970932,4.056899924762547,0.3557000309228897,4.642200074158609,30.782200046814978,3.8369619846343994
patch_layer3,0,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,14.74619994405657,3.931200015358627,0.56900002527982,6.783899967558682,26.0302999522537,5.238334655761719
patch_layer3,0,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,14.980799984186888,3.9674999425187707,0.5305999657139182,6.5463000210002065,26.025199913419783,5.041371822357178
patch_layer3,0,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,14.627200085669756,4.042200045660138,0.3646999830380082,4.671999951824546,23.706100066192448,5.599959373474121
