repeat,image_index,path,pair_order,method,order_position,latency_ms,score
2,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,global_then_patch,patch_layer3,2,24.215100100263953,4.667858123779297
2,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,patch_then_global,patch_layer3,1,24.163300055079162,3.787731170654297
2,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,patch_then_global,global,2,30.665699974633753,4.218528747558594
2,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,global_then_patch,global,1,30.067899962887168,8.423806190490723
2,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,global_then_patch,patch_layer3,2,24.466199916787446,3.8025622367858887
2,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,patch_then_global,patch_layer3,1,24.306199979037046,4.7039313316345215
2,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,patch_then_global,global,2,32.294000033289194,5.443728446960449
2,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,global_then_patch,global,1,33.747400040738285,7.249805927276611
2,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,global_then_patch,patch_layer3,2,27.353100012987852,4.85495138168335
2,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,patch_then_global,patch_layer3,1,28.04839995224029,4.319806098937988
2,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,patch_then_global,global,2,33.06379995774478,5.453526020050049
2,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,global_then_patch,global,1,32.71990001667291,10.35854721069336
2,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,global_then_patch,patch_layer3,2,27.151499991305172,4.648650169372559
2,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,patch_then_global,patch_layer3,1,26.574500021524727,4.230384349822998
2,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,patch_then_global,global,2,35.010999999940395,5.407527923583984
2,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,global_then_patch,global,1,36.0962999984622,5.148087024688721
2,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,global_then_patch,patch_layer3,2,28.200200060382485,4.00904655456543
2,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,patch_then_global,patch_layer3,1,26.709600002504885,3.8369622230529785
2,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,patch_then_global,global,2,33.60540000721812,6.720308780670166
2,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,global_then_patch,global,1,34.23860005568713,5.688437461853027
2,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,global_then_patch,patch_layer3,2,27.508600032888353,5.2383341789245605
2,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,patch_then_global,patch_layer3,1,27.364599984139204,5.041371822357178
2,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,patch_then_global,global,2,37.406699964776635,6.591011047363281
2,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,global_then_patch,global,1,32.61160000693053,7.843886852264404
2,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,global_then_patch,patch_layer3,2,30.084500089287758,5.599959850311279
2,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,patch_then_global,patch_layer3,1,32.953000045381486,5.2333831787109375
2,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,patch_then_global,global,2,35.6753000523895,7.604405403137207
2,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,global_then_patch,global,1,36.22210002504289,5.945611000061035
2,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,global_then_patch,patch_layer3,2,26.97400003671646,4.951473236083984
2,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,patch_then_global,patch_layer3,1,27.758699958212674,4.783029556274414
2,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,patch_then_global,global,2,33.53010001592338,5.120784759521484
2,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,global_then_patch,global,1,28.825700050219893,11.471765518188477
2,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,global_then_patch,patch_layer3,2,24.041800061240792,3.85286808013916
2,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,patch_then_global,patch_layer3,1,24.16649996303022,3.246551513671875
2,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,patch_then_global,global,2,28.275699936784804,7.652298927307129
2,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,global_then_patch,global,1,28.220599982887506,7.044688701629639
2,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,global_then_patch,patch_layer3,2,23.688800050877035,3.703580856323242
2,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,patch_then_global,patch_layer3,1,24.097400018945336,3.0024991035461426
2,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,patch_then_global,global,2,33.006600104272366,4.69280481338501
2,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,global_then_patch,global,1,37.77149994857609,5.177974224090576
2,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,global_then_patch,patch_layer3,2,28.788499999791384,3.210782527923584
2,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,patch_then_global,patch_layer3,1,41.7874000268057,4.765796184539795
2,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,patch_then_global,global,2,44.312700047157705,13.80826187133789
2,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,global_then_patch,global,1,35.35649995319545,13.871113777160645
2,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,global_then_patch,patch_layer3,2,27.371900039725006,3.7494707107543945
2,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,patch_then_global,patch_layer3,1,27.353900019079447,5.8186140060424805
2,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,patch_then_global,global,2,33.453100011684,12.646900177001953
2,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,global_then_patch,global,1,33.378500025719404,13.780010223388672
2,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,global_then_patch,patch_layer3,2,26.315600029192865,4.308222770690918
2,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,patch_then_global,patch_layer3,1,26.92990005016327,4.494120121002197
2,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,patch_then_global,global,2,30.115399975329638,10.758851051330566
2,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,global_then_patch,global,1,32.73189999163151,14.978759765625
2,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,global_then_patch,patch_layer3,2,26.81440010201186,4.349096775054932
2,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,patch_then_global,patch_layer3,1,26.312300004065037,4.035783290863037
2,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,patch_then_global,global,2,31.885300064459443,11.607462882995605
2,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,global_then_patch,global,1,31.340899993665516,14.590178489685059
2,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,global_then_patch,patch_layer3,2,26.555099990218878,3.4791982173919678
2,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,patch_then_global,patch_layer3,1,26.660199975594878,4.929323196411133
2,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,patch_then_global,global,2,32.14939997997135,11.32228946685791
2,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,global_then_patch,global,1,37.79099998064339,6.655355453491211
2,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,global_then_patch,patch_layer3,2,28.13709992915392,2.977785587310791
2,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,patch_then_global,patch_layer3,1,27.026499970816076,4.451267242431641
2,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,patch_then_global,global,2,33.160399994812906,11.90401554107666
2,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,global_then_patch,global,1,34.46899994742125,9.378031730651855
2,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,global_then_patch,patch_layer3,2,27.407200075685978,3.4147942066192627
2,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,patch_then_global,patch_layer3,1,26.162799913436174,5.81524133682251
2,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,patch_then_global,global,2,28.707999968901277,12.318655014038086
2,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,global_then_patch,global,1,29.127400019206107,6.627110958099365
2,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,global_then_patch,patch_layer3,2,24.18259996920824,4.973021984100342
2,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,patch_then_global,patch_layer3,1,24.461799999698997,3.1189873218536377
2,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,patch_then_global,global,2,29.32249999139458,4.945805072784424
2,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,global_then_patch,global,1,32.25769998971373,12.403044700622559
2,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,global_then_patch,patch_layer3,2,25.33799991942942,3.1803042888641357
3,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,patch_then_global,patch_layer3,1,27.874700026586652,2.6770708560943604
3,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,patch_then_global,global,2,31.80420002900064,4.017111778259277
3,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,global_then_patch,global,1,33.477800083346665,3.3643033504486084
3,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,global_then_patch,patch_layer3,2,30.12400004081428,2.681241273880005
3,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,patch_then_global,patch_layer3,1,30.868800007738173,2.7068002223968506
3,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,patch_then_global,global,2,38.9964000787586,4.055006504058838
3,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,global_then_patch,global,1,35.60790000483394,4.034146308898926
3,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,global_then_patch,patch_layer3,2,31.38339996803552,2.7398006916046143
3,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,patch_then_global,patch_layer3,1,26.165399933233857,2.6961357593536377
3,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,patch_then_global,global,2,32.93770004529506,3.626999616622925
3,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,global_then_patch,global,1,33.67729997262359,3.4188554286956787
3,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,global_then_patch,patch_layer3,2,36.934099975042045,2.7214548587799072
3,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,patch_then_global,patch_layer3,1,25.474799913354218,2.781585693359375
3,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,patch_then_global,global,2,33.16089999862015,7.6024603843688965
3,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,global_then_patch,global,1,34.06770003493875,3.7244253158569336
3,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,global_then_patch,patch_layer3,2,28.40230008587241,2.7815933227539062
3,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,patch_then_global,patch_layer3,1,27.36800001002848,2.761549234390259
3,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,patch_then_global,global,2,36.29630000796169,4.842831134796143
3,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,global_then_patch,global,1,30.984199955128133,3.3345985412597656
3,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,global_then_patch,patch_layer3,2,27.69859996624291,2.7066855430603027
3,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,patch_then_global,patch_layer3,1,27.534399996511638,2.860560178756714
3,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,patch_then_global,global,2,33.88150001410395,4.065393924713135
3,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,global_then_patch,global,1,34.160499926656485,3.5150983333587646
3,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,global_then_patch,patch_layer3,2,25.982199935242534,2.6874184608459473
3,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,patch_then_global,patch_layer3,1,24.770300020463765,2.7570858001708984
3,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,patch_then_global,global,2,28.808800037950277,3.5498414039611816
3,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,global_then_patch,global,1,29.08509992994368,3.0069215297698975
3,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,global_then_patch,patch_layer3,2,24.205099907703698,2.7480809688568115
3,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,patch_then_global,patch_layer3,1,24.653000058606267,2.782339096069336
3,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,patch_then_global,global,2,29.87790002953261,3.568523645401001
3,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,global_then_patch,global,1,36.366599961183965,4.474905967712402
3,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,global_then_patch,patch_layer3,2,29.101500054821372,2.729416608810425
3,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,patch_then_global,patch_layer3,1,30.873500043526292,2.753270387649536
3,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,patch_then_global,global,2,35.958200111053884,3.8763203620910645
3,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,global_then_patch,global,1,33.49449997767806,3.6931324005126953
3,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,global_then_patch,patch_layer3,2,27.034100028686225,2.791172742843628
3,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,patch_then_global,patch_layer3,1,27.066700044088066,2.7120490074157715
3,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,patch_then_global,global,2,33.34449999965727,4.722544193267822
3,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,global_then_patch,global,1,32.9739999724552,4.360477447509766
3,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,global_then_patch,patch_layer3,2,27.914599981158972,2.826977014541626
3,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,patch_then_global,patch_layer3,1,25.882399990223348,4.441296100616455
3,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,patch_then_global,global,2,32.51069993712008,10.836048126220703
3,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,global_then_patch,global,1,34.000599989667535,10.990410804748535
3,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,global_then_patch,patch_layer3,2,27.8323000529781,4.98638391494751
3,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,patch_then_global,patch_layer3,1,26.988199912011623,4.023044586181641
3,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,patch_then_global,global,2,33.72839989606291,13.59360408782959
3,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,global_then_patch,global,1,34.286800073459744,14.632072448730469
3,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,global_then_patch,patch_layer3,2,26.550699956715107,4.895201683044434
3,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,patch_then_global,patch_layer3,1,28.12080003786832,5.267384052276611
3,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,patch_then_global,global,2,33.145900000818074,7.8201904296875
3,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,global_then_patch,global,1,34.51370005495846,5.357264041900635
3,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,global_then_patch,patch_layer3,2,26.807099930010736,4.60845422744751
3,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,patch_then_global,patch_layer3,1,26.346300030127168,5.1306610107421875
3,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,patch_then_global,global,2,33.354699960909784,11.094615936279297
3,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,global_then_patch,global,1,33.06940000038594,12.122001647949219
3,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,global_then_patch,patch_layer3,2,28.08939991518855,3.9215714931488037
3,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,patch_then_global,patch_layer3,1,27.174600050784647,5.351531505584717
3,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,patch_then_global,global,2,28.309799963608384,12.101668357849121
3,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,global_then_patch,global,1,28.746699914336205,6.9920148849487305
3,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,global_then_patch,patch_layer3,2,24.346700054593384,4.5694146156311035
3,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,patch_then_global,patch_layer3,1,24.018800002522767,4.809571743011475
3,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,patch_then_global,global,2,28.296799981035292,9.243770599365234
3,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,global_then_patch,global,1,28.896300005726516,7.065303325653076
3,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,global_then_patch,patch_layer3,2,24.85679998062551,4.734049320220947
3,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,patch_then_global,patch_layer3,1,28.836200013756752,4.992427825927734
3,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,patch_then_global,global,2,31.665200018323958,8.313075065612793
3,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,global_then_patch,global,1,32.750300015322864,12.109010696411133
3,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,global_then_patch,patch_layer3,2,27.899499982595444,4.03297233581543
3,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,patch_then_global,patch_layer3,1,28.236099984496832,5.050408363342285
3,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,patch_then_global,global,2,34.282699925825,7.605070114135742
3,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,global_then_patch,global,1,34.16719997767359,8.56758975982666
3,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,global_then_patch,patch_layer3,2,26.987200020812452,5.04150390625
3,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,patch_then_global,patch_layer3,1,26.33280004374683,4.210008144378662
3,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,patch_then_global,global,2,32.10459998808801,12.617391586303711
3,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,global_then_patch,global,1,31.89859993290156,11.072623252868652
3,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,global_then_patch,patch_layer3,2,25.869700009934604,4.592291355133057
3,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,patch_then_global,patch_layer3,1,26.158399996347725,4.579996585845947
3,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,patch_then_global,global,2,32.27809991221875,13.511702537536621
3,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,global_then_patch,global,1,30.89150006417185,11.760765075683594
3,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,global_then_patch,patch_layer3,2,26.909400010481477,4.464105606079102
3,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,patch_then_global,patch_layer3,1,31.17169998586178,3.866772174835205
3,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,patch_then_global,global,2,38.69929991196841,4.970335483551025
3,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,global_then_patch,global,1,32.12859993800521,5.714139938354492
3,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,global_then_patch,patch_layer3,2,27.554500033147633,5.003524303436279
3,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,patch_then_global,patch_layer3,1,27.521500014699996,4.251943588256836
3,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,patch_then_global,global,2,33.203599974513054,7.034466743469238
3,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,global_then_patch,global,1,33.18500006571412,10.017216682434082
3,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,global_then_patch,patch_layer3,2,27.08230004645884,4.884119510650635
3,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,patch_then_global,patch_layer3,1,26.51739993598312,5.898159503936768
3,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,patch_then_global,global,2,28.761900030076504,9.319269180297852
3,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,global_then_patch,global,1,28.875600080937147,8.74705982208252
3,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,global_then_patch,patch_layer3,2,25.73240001220256,4.653104305267334
3,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,patch_then_global,patch_layer3,1,27.34600007534027,4.667858123779297
3,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,patch_then_global,global,2,28.211000026203692,8.606796264648438
3,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,global_then_patch,global,1,28.6734999390319,4.218528747558594
3,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,global_then_patch,patch_layer3,2,24.226200068369508,3.787731170654297
3,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,patch_then_global,patch_layer3,1,26.22580004390329,3.8025622367858887
3,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,patch_then_global,global,2,33.310400089249015,8.423806190490723
3,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,global_then_patch,global,1,35.14169994741678,5.443728446960449
3,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,global_then_patch,patch_layer3,2,25.89100005570799,4.7039313316345215
3,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,patch_then_global,patch_layer3,1,24.83190002385527,4.85495138168335
3,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,patch_then_global,global,2,33.59379991889,7.249805927276611
3,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,global_then_patch,global,1,33.661600085906684,5.453526020050049
3,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,global_then_patch,patch_layer3,2,28.635499998927116,4.319806098937988
3,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,patch_then_global,patch_layer3,1,26.34879993274808,4.648650169372559
3,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,patch_then_global,global,2,32.38520002923906,10.35854721069336
3,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,global_then_patch,global,1,33.1727999728173,5.407527923583984
3,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,global_then_patch,patch_layer3,2,27.383900014683604,4.230384349822998
3,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,patch_then_global,patch_layer3,1,26.47050004452467,4.00904655456543
3,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,patch_then_global,global,2,30.881399987265468,5.148087024688721
3,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,global_then_patch,global,1,32.27029996924102,6.720308780670166
3,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,global_then_patch,patch_layer3,2,26.318600052036345,3.8369622230529785
3,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,patch_then_global,patch_layer3,1,24.155199993401766,5.2383341789245605
3,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,patch_then_global,global,2,31.963099958375096,5.688437461853027
3,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,global_then_patch,global,1,32.532099983654916,6.591011047363281
3,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,global_then_patch,patch_layer3,2,24.440300068818033,5.041371822357178
3,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,patch_then_global,patch_layer3,1,26.907099992968142,5.599959850311279
3,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,patch_then_global,global,2,31.881800037808716,7.843886852264404
3,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,global_then_patch,global,1,30.820699990727007,7.604405403137207
3,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,global_then_patch,patch_layer3,2,26.251800009049475,5.2333831787109375
3,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,patch_then_global,patch_layer3,1,26.704300078563392,4.951473236083984
3,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,patch_then_global,global,2,32.0944000268355,5.945611000061035
3,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,global_then_patch,global,1,32.42970001883805,5.120784759521484
3,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,global_then_patch,patch_layer3,2,24.315199931152165,4.783029556274414
3,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,patch_then_global,patch_layer3,1,23.9904000191018,3.85286808013916
3,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,patch_then_global,global,2,28.046299936249852,11.471765518188477
3,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,global_then_patch,global,1,28.107699938118458,7.652298927307129
3,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,global_then_patch,patch_layer3,2,27.00949995778501,3.246551513671875
3,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,patch_then_global,patch_layer3,1,27.424099971540272,3.703580856323242
3,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,patch_then_global,global,2,28.34020007867366,7.044688701629639
3,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,global_then_patch,global,1,32.610800000838935,4.69280481338501
3,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,global_then_patch,patch_layer3,2,27.087699971161783,3.0024991035461426
3,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,patch_then_global,patch_layer3,1,25.768800056539476,3.210782527923584
3,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,patch_then_global,global,2,31.378300045616925,5.177974224090576
3,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,global_then_patch,global,1,33.250799984671175,13.80826187133789
3,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,global_then_patch,patch_layer3,2,27.976599987596273,4.765796184539795
3,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,patch_then_global,patch_layer3,1,26.245700079016387,3.7494707107543945
3,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,patch_then_global,global,2,32.57650008890778,13.871113777160645
3,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,global_then_patch,global,1,34.468900063075125,12.646900177001953
