method,measurement_scope,repeat,image_index,path,latency_ms,score
patch_layer3,model_only,0,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,4.399699973873794,2.7815935611724854
patch_layer3,model_only,0,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,4.39729995559901,2.761549472808838
patch_layer3,model_only,0,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,4.5937999384477735,2.706686019897461
patch_layer3,model_only,0,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,4.510500002652407,2.860560655593872
patch_layer3,model_only,0,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,4.515300039201975,2.6874186992645264
patch_layer3,model_only,0,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,4.581700079143047,2.7570858001708984
patch_layer3,model_only,0,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,4.390800022520125,2.7480809688568115
patch_layer3,model_only,0,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,4.435799899511039,2.782339096069336
patch_layer3,model_only,0,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,4.476399975828826,2.729416608810425
patch_layer3,model_only,0,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,4.417699994519353,2.7532706260681152
patch_layer3,model_only,0,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,4.482400021515787,2.791172742843628
patch_layer3,model_only,0,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,4.530400037765503,2.712047815322876
patch_layer3,model_only,0,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,4.106599953956902,2.826977014541626
patch_layer3,model_only,0,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,4.4380000326782465,4.441296100616455
patch_layer3,model_only,0,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,4.294399986974895,4.986383438110352
patch_layer3,model_only,0,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,4.468300030566752,4.023044586181641
patch_layer3,model_only,0,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,4.804400028660893,4.895201683044434
patch_layer3,model_only,0,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,4.280699999071658,5.267384052276611
patch_layer3,model_only,0,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,4.114700015634298,4.60845422744751
patch_layer3,model_only,0,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,4.7073999885469675,5.1306610107421875
patch_layer3,model_only,0,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,4.613999975845218,3.921571731567383
patch_layer3,model_only,0,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,4.459299962036312,5.3515305519104
patch_layer3,model_only,0,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,4.700099932961166,4.56941556930542
patch_layer3,model_only,0,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,4.581200075335801,4.809571743011475
patch_layer3,model_only,0,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,4.470300045795739,4.7340497970581055
patch_layer3,model_only,0,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,4.5547999907284975,4.992428302764893
patch_layer3,model_only,0,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,4.496100009419024,4.032972812652588
patch_layer3,model_only,0,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,4.476499976590276,5.050409317016602
patch_layer3,model_only,0,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,4.467700025998056,5.041504383087158
patch_layer3,model_only,0,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,4.673399962484837,4.210008144378662
patch_layer3,model_only,0,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,4.500500042922795,4.592291831970215
patch_layer3,model_only,0,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,4.356999997980893,4.579996585845947
patch_layer3,model_only,0,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,4.641099949367344,4.464104175567627
patch_layer3,model_only,0,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,4.42110002040863,3.866772174835205
patch_layer3,model_only,0,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,4.449000000022352,5.003523826599121
patch_layer3,model_only,0,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,4.609300056472421,4.251943588256836
patch_layer3,model_only,0,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,4.42239991389215,4.884119510650635
patch_layer3,model_only,0,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,4.4920999789610505,5.898159980773926
patch_layer3,model_only,0,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,4.48640005197376,4.653103828430176
patch_layer3,model_only,0,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,4.4024999951943755,4.667858600616455
patch_layer3,model_only,0,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,4.608699935488403,3.7877302169799805
patch_layer3,model_only,0,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,4.54870006069541,3.8025619983673096
patch_layer3,model_only,0,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,4.31269989348948,4.703930854797363
patch_layer3,model_only,0,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,4.634300014004111,4.854950428009033
patch_layer3,model_only,0,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,4.673000075854361,4.31980562210083
patch_layer3,model_only,0,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,4.449800006113946,4.648650169372559
patch_layer3,model_only,0,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,4.463099990971386,4.230384826660156
patch_layer3,model_only,0,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,4.626399953849614,4.0090460777282715
patch_layer3,model_only,0,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,4.392300033941865,3.8369619846343994
patch_layer3,model_only,0,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,4.455600050278008,5.2383341789245605
patch_layer3,model_only,0,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,4.5050999615341425,5.041371822357178
patch_layer3,model_only,0,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,4.20210009906441,5.599959850311279
patch_layer3,model_only,0,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,4.6709999442100525,5.2333831787109375
patch_layer3,model_only,0,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,4.596200073137879,4.951472282409668
patch_layer3,model_only,0,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,4.741000011563301,4.783029079437256
patch_layer3,model_only,0,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,4.417099989950657,3.8528683185577393
patch_layer3,model_only,0,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,4.587500006891787,3.2465505599975586
patch_layer3,model_only,0,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,4.5279000187292695,3.703580856323242
patch_layer3,model_only,0,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,4.388100001960993,3.002498149871826
patch_layer3,model_only,0,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,4.722199984826148,3.210782527923584
patch_layer3,model_only,0,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,4.471200052648783,4.765796184539795
patch_layer3,model_only,0,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,4.493899992667139,3.7494709491729736
patch_layer3,model_only,0,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,4.983599996194243,5.818613529205322
patch_layer3,model_only,0,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,4.37370000872761,4.308222770690918
patch_layer3,model_only,0,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,4.451800021342933,4.4941205978393555
patch_layer3,model_only,0,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,4.600799991749227,4.349096298217773
patch_layer3,model_only,0,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,4.455400048755109,4.035782814025879
patch_layer3,model_only,0,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,4.449900006875396,3.479198455810547
patch_layer3,model_only,0,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,4.566200077533722,4.929323196411133
patch_layer3,model_only,0,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,4.509199992753565,2.977785110473633
patch_layer3,model_only,0,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,4.323499975726008,4.451267719268799
patch_layer3,model_only,0,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,4.516200046055019,3.414794445037842
patch_layer3,model_only,0,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,4.152099951170385,5.815241813659668
patch_layer3,model_only,0,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,4.337900085374713,4.973021507263184
patch_layer3,model_only,0,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,4.6304999850690365,3.1189870834350586
patch_layer3,model_only,0,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,4.4463000958785415,3.1803040504455566
patch_layer3,model_only,1,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,4.681899910792708,2.6770694255828857
patch_layer3,model_only,1,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,5.158500047400594,2.681241512298584
patch_layer3,model_only,1,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,4.300400032661855,2.706800699234009
patch_layer3,model_only,1,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,4.26700001116842,2.739799737930298
patch_layer3,model_only,1,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,4.611399956047535,2.696135997772217
patch_layer3,model_only,1,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,4.459299962036312,2.7214555740356445
patch_layer3,model_only,1,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,4.8611999955028296,2.781585216522217
patch_layer3,model_only,1,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,4.9640999641269445,2.7815935611724854
patch_layer3,model_only,1,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,4.613199969753623,2.761549472808838
patch_layer3,model_only,1,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,4.38270007725805,2.706686019897461
patch_layer3,model_only,1,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,4.694200004450977,2.860560655593872
patch_layer3,model_only,1,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,4.565400071442127,2.6874186992645264
patch_layer3,model_only,1,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,4.431199980899692,2.7570858001708984
patch_layer3,model_only,1,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,4.617099999450147,2.7480809688568115
patch_layer3,model_only,1,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,4.638300044462085,2.782339096069336
patch_layer3,model_only,1,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,4.442800069227815,2.729416608810425
patch_layer3,model_only,1,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,4.478399991057813,2.7532706260681152
patch_layer3,model_only,1,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,4.605000023730099,2.791172742843628
patch_layer3,model_only,1,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,4.411499947309494,2.712047815322876
patch_layer3,model_only,1,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,4.471000051125884,2.826977014541626
patch_layer3,model_only,1,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,4.642699961550534,4.441296100616455
patch_layer3,model_only,1,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,4.485300043597817,4.986383438110352
patch_layer3,model_only,1,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,4.407600034028292,4.023044586181641
patch_layer3,model_only,1,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,4.225099924951792,4.895201683044434
patch_layer3,model_only,1,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,4.445699974894524,5.267384052276611
patch_layer3,model_only,1,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,4.637900041416287,4.60845422744751
patch_layer3,model_only,1,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,4.597900086082518,5.1306610107421875
patch_layer3,model_only,1,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,4.439599928446114,3.921571731567383
patch_layer3,model_only,1,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,4.4998000375926495,5.3515305519104
patch_layer3,model_only,1,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,4.619800020009279,4.56941556930542
patch_layer3,model_only,1,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,4.403500002808869,4.809571743011475
patch_layer3,model_only,1,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,4.497400019317865,4.7340497970581055
patch_layer3,model_only,1,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,4.640399944037199,4.992428302764893
patch_layer3,model_only,1,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,4.400099976919591,4.032972812652588
patch_layer3,model_only,1,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,4.426900064572692,5.050409317016602
patch_layer3,model_only,1,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,4.5415000058710575,5.041504383087158
patch_layer3,model_only,1,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,4.460899974219501,4.210008144378662
patch_layer3,model_only,1,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,4.523599985986948,4.592291831970215
patch_layer3,model_only,1,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,4.995399969629943,4.579996585845947
patch_layer3,model_only,1,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,4.526000004261732,4.464104175567627
patch_layer3,model_only,1,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,5.536400014534593,3.866772174835205
patch_layer3,model_only,1,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,4.834700026549399,5.003523826599121
patch_layer3,model_only,1,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,4.614599980413914,4.251943588256836
patch_layer3,model_only,1,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,4.395200056023896,4.884119510650635
patch_layer3,model_only,1,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,4.5171999372541904,5.898159980773926
patch_layer3,model_only,1,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,4.613999975845218,4.653103828430176
patch_layer3,model_only,1,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,4.366300068795681,4.667858600616455
patch_layer3,model_only,1,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,4.664800013415515,3.7877302169799805
patch_layer3,model_only,1,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,4.476599977351725,3.8025619983673096
patch_layer3,model_only,1,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,4.556100000627339,4.703930854797363
patch_layer3,model_only,1,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,4.570299992337823,4.854950428009033
patch_layer3,model_only,1,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,4.572800011374056,4.31980562210083
patch_layer3,model_only,1,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,4.400499979965389,4.648650169372559
patch_layer3,model_only,1,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,4.6230999287217855,4.230384826660156
patch_layer3,model_only,1,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,4.976200056262314,4.0090460777282715
patch_layer3,model_only,1,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,4.453700035810471,3.8369619846343994
patch_layer3,model_only,1,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,4.279199987649918,5.2383341789245605
patch_layer3,model_only,1,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,4.64930001180619,5.041371822357178
patch_layer3,model_only,1,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,4.817400011233985,5.599959850311279
patch_layer3,model_only,1,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,5.582599900662899,5.2333831787109375
patch_layer3,model_only,1,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,4.709200002253056,4.951472282409668
patch_layer3,model_only,1,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,4.579999949783087,4.783029079437256
patch_layer3,model_only,1,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,4.384799976833165,3.8528683185577393
patch_layer3,model_only,1,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,4.5952999498695135,3.2465505599975586
patch_layer3,model_only,1,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,4.627199959941208,3.703580856323242
patch_layer3,model_only,1,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,4.415699979290366,3.002498149871826
patch_layer3,model_only,1,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,4.524899995885789,3.210782527923584
patch_layer3,model_only,1,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,4.571600002236664,4.765796184539795
patch_layer3,model_only,1,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,4.422000027261674,3.7494709491729736
patch_layer3,model_only,1,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,4.569399985484779,5.818613529205322
patch_layer3,model_only,1,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,4.534800071269274,4.308222770690918
patch_layer3,model_only,1,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,4.476699978113174,4.4941205978393555
patch_layer3,model_only,1,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,4.4389000395312905,4.349096298217773
patch_layer3,model_only,1,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,4.550399957224727,4.035782814025879
patch_layer3,model_only,1,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,4.3765000300481915,3.479198455810547
patch_layer3,model_only,1,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,4.607200040481985,4.929323196411133
patch_layer3,model_only,1,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,4.654700052924454,2.977785110473633
patch_layer3,model_only,1,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,4.502099938690662,4.451267719268799
patch_layer3,model_only,1,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,4.4148999731987715,3.414794445037842
patch_layer3,model_only,1,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,4.709900007583201,5.815241813659668
patch_layer3,model_only,1,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,4.703700076788664,4.973021507263184
patch_layer3,model_only,1,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,4.465300007723272,3.1189870834350586
patch_layer3,model_only,1,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,4.660299979150295,3.1803040504455566
patch_layer3,model_only,2,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,5.480000050738454,2.6770694255828857
patch_layer3,model_only,2,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,4.512200015597045,2.681241512298584
patch_layer3,model_only,2,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,5.877200048416853,2.706800699234009
patch_layer3,model_only,2,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,4.412200069054961,2.739799737930298
patch_layer3,model_only,2,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,4.471699940040708,2.696135997772217
patch_layer3,model_only,2,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,4.445199971087277,2.7214555740356445
patch_layer3,model_only,2,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,4.489299957640469,2.781585216522217
patch_layer3,model_only,2,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,4.508799989707768,2.7815935611724854
patch_layer3,model_only,2,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,4.346800036728382,2.761549472808838
patch_layer3,model_only,2,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,4.9492999678477645,2.706686019897461
patch_layer3,model_only,2,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,4.46280010510236,2.860560655593872
patch_layer3,model_only,2,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,4.389999900013208,2.6874186992645264
patch_layer3,model_only,2,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,4.7917000483721495,2.7570858001708984
patch_layer3,model_only,2,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,4.226399934850633,2.7480809688568115
patch_layer3,model_only,2,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,4.460700089111924,2.782339096069336
patch_layer3,model_only,2,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,4.93519997689873,2.729416608810425
patch_layer3,model_only,2,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,4.454900044947863,2.7532706260681152
patch_layer3,model_only,2,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,4.4692999217659235,2.791172742843628
patch_layer3,model_only,2,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,4.658399964682758,2.712047815322876
patch_layer3,model_only,2,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,4.62120003066957,2.826977014541626
patch_layer3,model_only,2,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,4.550199955701828,4.441296100616455
patch_layer3,model_only,2,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,4.723599995486438,4.986383438110352
patch_layer3,model_only,2,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,4.642599960789084,4.023044586181641
patch_layer3,model_only,2,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,4.473999957554042,4.895201683044434
patch_layer3,model_only,2,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,4.774800036102533,5.267384052276611
patch_layer3,model_only,2,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,4.616099991835654,4.60845422744751
patch_layer3,model_only,2,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,4.312899895012379,5.1306610107421875
patch_layer3,model_only,2,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,4.774700035341084,3.921571731567383
patch_layer3,model_only,2,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,4.636400029994547,5.3515305519104
patch_layer3,model_only,2,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,4.40759991761297,4.56941556930542
patch_layer3,model_only,2,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,4.624599940143526,4.809571743011475
patch_layer3,model_only,2,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,4.634999902918935,4.7340497970581055
patch_layer3,model_only,2,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,4.458299954421818,4.992428302764893
patch_layer3,model_only,2,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,4.433599999174476,4.032972812652588
patch_layer3,model_only,2,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,4.720899974927306,5.050409317016602
patch_layer3,model_only,2,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,4.40759991761297,5.041504383087158
patch_layer3,model_only,2,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,4.359400016255677,4.210008144378662
patch_layer3,model_only,2,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,4.660099977627397,4.592291831970215
patch_layer3,model_only,2,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,4.347700043581426,4.579996585845947
patch_layer3,model_only,2,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,4.36619995161891,4.464104175567627
patch_layer3,model_only,2,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,4.620599909685552,3.866772174835205
patch_layer3,model_only,2,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,4.439100041054189,5.003523826599121
patch_layer3,model_only,2,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,4.487799946218729,4.251943588256836
patch_layer3,model_only,2,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,4.609300056472421,4.884119510650635
patch_layer3,model_only,2,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,5.074899992905557,5.898159980773926
patch_layer3,model_only,2,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,4.420699900947511,4.653103828430176
patch_layer3,model_only,2,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,4.58710000384599,4.667858600616455
patch_layer3,model_only,2,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,4.37370000872761,3.7877302169799805
patch_layer3,model_only,2,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,4.492499982006848,3.8025619983673096
patch_layer3,model_only,2,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,4.529200028628111,4.703930854797363
patch_layer3,model_only,2,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,4.434000002220273,4.854950428009033
patch_layer3,model_only,2,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,4.394699935801327,4.31980562210083
patch_layer3,model_only,2,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,4.211900057271123,4.648650169372559
patch_layer3,model_only,2,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,4.422000027261674,4.230384826660156
patch_layer3,model_only,2,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,4.438800038769841,4.0090460777282715
patch_layer3,model_only,2,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,4.644299973733723,3.8369619846343994
patch_layer3,model_only,2,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,4.45380003657192,5.2383341789245605
patch_layer3,model_only,2,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,4.402699996717274,5.041371822357178
patch_layer3,model_only,2,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,4.596000071614981,5.599959850311279
patch_layer3,model_only,2,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,4.406200023368001,5.2333831787109375
patch_layer3,model_only,2,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,4.458299954421818,4.951472282409668
